Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
99840302268956672,202755330,n,,,,,,Unfollow anunciado é o bullying virtual.
99818958638694400,48524688,y,report,cyberbullying,n,reporter,none,@StevieJBee I know :( and this is called cyber bullying
99709407910301696,29371360,y,self-disclosure,other,n,defender,none,
100013317866790912,173308890,y,self-disclosure,other,n,bully,none,#BackInTheDay i use to bully the bigger kids that always fucked with my homies back in Kindergarten
100065646871724032,279344860,n,,,,,,I want that moovie Cyber Bully to come on again.!
99970803835219968,285309385,n,,,,,,"17 adolescentes por dia tiram suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ? []... http://tumblr.com/xih3xsheeg"
99707755400663040,27067360,n,,,,,,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/vYu6jbD #lgbt #p2 #itgetsbetter
99880714820009984,22429005,n,,,,,,"Best pick up line? Hi, you're cute... ?: I love how people call James Potter is a bully. - mypatronusisyou: http://tumblr.com/xol3xl14zy"
100008298757111808,259827618,n,,,,,,
100006147985113088,230925990,n,,,,,,Faço bullying mesmo so mau.
99782768313118720,165900469,y,self-disclosure,other,y,bully,none,@emmieOT like two I feel like a big bully but he's really annoying me loool
99921268798787584,155651151,n,,,,,,
99944362632429568,255180387,n,,,,,,
99761302527934464,24389229,n,,,,,,"Disney Channel (VL), NL DUB, 1035-1045 (watching Phineas and Ferb, The Bully Code S02E31) http://gomiso.com/r/8uEv"
99968132671750144,86632895,n,,,,,,
99723671081463808,63754094,y,self-disclosure,other,y,bully,none,BULLYING THE CHUBBY COUPLE DAMN FUN LEH :D
99861105316343808,91439214,n,,,,,,"@dheaNM iya ya kasian yg tiap hari di bully, itu mah udah madesu, cuih cuih"
99951494157185024,343517937,n,,,,,,
100016819229831168,258063930,y,report,other,n,reporter,none,
99812428816199680,17998678,n,,,,,,"@xonas Antes eu achava um certo bullying, mas hoje encaro como ~desafio~ haha"
99828203228635136,80926232,y,self-disclosure,other,n,defender,none,@iainlee go and tell them to stop being a pair of bully's!
99963021467713537,26692119,n,,,,,,
100052001508966400,323460541,n,,,,,,
100015521705099264,279878084,n,,,,,,"Dulu aku di bully, d pukul, d tendang , skrg giliran liat adik yg d gtuin bwahahahahaha"
100034839289397248,106778773,n,,,,,,"se a @M_Auggusta não parar com o bullying, eu ligo pro disk denuncia, É CAPAZ DE ELES FALAREM Q EU Q TO ERRADA SÓ PQ ELA É PRETA"
99863298463371264,320768701,y,self-disclosure,other,n,victim,none,"a person that used to be my best friend just came knockin on my door?!.. hmm, okay so when where you when i got bullied in school?"
100039692694728704,262807038,y,self-disclosure,other,n,victim,sadness,
100002129850277889,62101855,n,,,,,,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie (newsvine.com): Share With Frien... http://feedzil.la/plBjuF
99958325017448448,333140290,y,self-disclosure,other,n,victim,sadness,Byron is bulling me lls -_________-
100012518457606144,240930964,n,,,,,,
99922311582453760,3552991,n,,,,,,@ZTGD @ShanghaiSix @DMLFury @iambreego I just hope RDR tracks completion % better than Bully 360 did.
99949461110923264,68342667,n,,,,,,Choc bully just eye candy http://bit.ly/qWTaxA
99995668470435841,94238401,y,accusation,other,y,accuser,none,
99799330793332736,177913822,y,self-disclosure,other,n,victim,sadness,@chongi123 I want to use cannot? :( Bully me!
99907978597122048,234592008,n,,,,,,"@godlovesfags walang bullying sa ginawa ko, idol nga nating lahat diba? :)"
99895906127724544,94159144,n,,,,,,"Nunca faça bullying, por que quando aquela pessoa crescer, pode virar um bruxo das trevas e se aliar a Lord... http://tumblr.com/xea3xm99fy"
99822824268632064,221177694,n,,,,,,
100057450723540993,348660676,n,,,,,,Every 7 minutes a child is bullied. Adult intervention - 4%. Peer intervention - 11%. No intervention - 85%. #LetsEndALLBullying
100044607651454977,346160671,n,,,,,,
100061738954784769,247984705,y,self-disclosure,cyberbullying,n,bully,none,"i was threaten that i was gonna be called by the cops, all due cus of cyber bulling"
100046998425706497,288472341,y,self-disclosure,cyberbullying,y,bully,none,cyber bulling....i peep.finally i realize im not the only one good at it.lol.
100034891252637698,189754469,n,,,,,,"Tak peduli ku di bully, omongan lo gue beli B) ~ @Erikka_chris"
99980042146291712,23036350,n,,,,,,#Christian Right Calls @AlFranken #Liberal Bully 4 Exposing Their Big Lie http://t.co/KboP2xX via @politicususa #politics #goplies #bigotry
99859010836103168,193319928,y,report,other,n,reporter,none,
99714763554160640,340149328,n,,,,,,
99956077025693696,315884782,n,,,,,,
99787769630556160,204703737,n,,,,,,#iiHope SomeDay No One Has To Go Threw The Pain Of Cyber Bulling
99945405185404930,24949628,y,report,other,n,reporter,none,It's not her birthday and she's out here bullying for presents. My God Daughter &gt; http://twitpic.com/621m2x
99903224194142208,128413472,n,,,,,,"#RiseOfThePlanetOfTheApes is a GREAT movie! I love @TomFelton, he plays a good bully once again."
99707118503997440,323123564,n,,,,,,scabies Celebrities open up about their bullying experiences in new book Dont Peak at High School ;) http://t.co/0r19SoW
99936205336088576,308004554,n,,,,,,
100054897621352448,202672173,n,,,,,,
99979450329997313,156405416,n,,,,,,estou pronto e vou pra #pira com o @GeanP_ ! vamos causar bulling e boa! e pra quem cofa nosso role vai ter 3 semanas de role podre!
99959946778652672,217647162,n,,,,,,
99942116687478784,178194787,y,report,physical,n,reporter,none,"watching these kids play is hilarious. there's one bully, pretu of course. the asian kid hits him & runs to his mom, lmfao!"
99954500202274816,286348101,n,,,,,,minha propria mãe pratica bullying kkkkkkkkkkkk familia linda
100054519307706369,334485131,n,,,,,,
100066807251083264,255951388,y,denial,other,y,bully,none,@xfqh hahaha. K la don't bully u. So tuesday how.$
99861878028779521,47660347,n,,,,,,"Na boa, bullying nao tem graça. Pra q praticar? Alias, se humilhar os outros É bom pra vc, desculpa, mas vc é um otario"
99907495354564609,130199390,y,self-disclosure,other,n,bully,none,"But knowing me I bully tru d line to d top,but then it was a dead stop with thousands of ppl,I cudnt move"
99988801337831424,343696955,y,self-disclosure,other,n,defender,none,
99761730351153153,45096596,n,,,,,,"Fat kid bullied and bullie went wrong - must watch to the end,very funny via @VideoBash #Funny_Videos http://t.co/Kc8s3Hx"
99899662571552768,286444612,n,,,,,,"2 Fatos: Seus melhores amigos cometem MUITO BULLYING com vc, e se NÃO COMETEREM, não são seus melhores amigos! ;D"
99841036809015297,192641432,n,,,,,,La gente que insulta por Twitter sufren de bullying en la vida real ¿no?.
100039850559938561,201534507,n,,,,,,Vintage bully #onmyblacktieshit
99923661984776193,36146430,n,,,,,,"""@PPesca: ""@pajarocelta: Amos a pegarle a la school!"" // Te gusta el bullying? Jajan saludos!""-me hablaron xq era contra el edificio, abrazo"
99861317988532224,56981032,y,report,other,n,reporter,sadness,
99880882491502592,323893767,n,,,,,,Unions bullying heads to shut schools for public sector strikes - Telegraph.co.uk http://t.co/UBYFU1n
99987352851714049,165619252,n,,,,,,
99925572364406784,278548210,n,,,,,,
99938957818724352,59950265,n,,,,,,"Aquela safada só queria 15 minutos de fama. Pois agora eu vou fazer bullying, quero nem saber."
99909161227272192,213084179,y,accusation,cyberbullying,n,accuser,none,@_robdoesthejob No nigga! They on they way to get YOU! cyber bully
99876922716200960,128695137,n,,,,,,
100059142034690048,58448257,y,self-disclosure,verbal,n,victim,none,"#ReallyDude , you say you're tired of pain and hurt, after you basically cyber bully me? #itreallymakesmemad when people are hypocrites."
99843182862405632,178820382,n,,,,,,
99761575770066944,77163079,n,,,,,,SAVE $12.52 - Bully Dog 33307 Custom A Pillar Mount $67.47 http://bit.ly/qwpC1I
99926870191124480,177203019,n,,,,,,#Minnesota school district getting heat over stance on #bullying of #LGBT students. http://t.co/1l3roE2 #equality
100040974964756481,45382634,n,,,,,,alme :c bullying  ami 77 (@almespinoza live on http://twitcam.com/62vcg)
99924589131464705,309796606,n,,,,,,put an end to BULLYING :) http://fb.me/19BR9weEl
100010135526719488,306882188,n,,,,,,"@flawlesskate Isn't bullying nobody okay? You just gtfo guys, she's a nice girl, she wouldn't do that."
99948980443693056,322839851,n,,,,,,
99989406504587264,118206376,n,,,,,,#juegosdecolegio hacerle bulling al weon del curso
99904521366540289,8431652,n,,,,,,I have some free time before I have to kill a kitten.  Would any women like to be bullied? #p2
99795366370738176,15465411,y,self-disclosure,other,n,defender,none,"@irksra okay, when she phones back just tell her the facts straight out about your situation. don't let her guilt trip you or bully you, ok?"
99815850365829121,42381896,n,,,,,,"Kalau di bully sama yg kenal rasanya biasa aja, tp klo ada yg ga kenal ikut ngebully jd agak aneh heuheuheu"
99994044431732737,170792157,n,,,,,,
99976140424364032,246413794,n,,,,,,
99952748732235777,345454807,y,report,other,y,reporter,none,@Crazii_BRATz oshit bully part 2 ok lol. am goin to try to slid thru
100063657425240064,212429826,y,self-disclosure,other,n,defender,none,
100064243302400000,192953843,y,self-disclosure,other,y,victim,none,
99755477218492416,70292335,y,report,cyberbullying,y,reporter,none,Whenever I was sad or needed a kind word he was there.. Now he's the neighborhood twitter bully lol
99775807676882944,10566302,n,,,,,,"Dear PLN, How do you know if a weekend soccer coach is a bully? I need a list. Anyone? Anyone?"
100053993425862656,231114245,n,,,,,,
99826610777243648,162867217,n,,,,,,#Itreallymakesmemad when people.bully
99860949380509697,131668363,y,report,other,n,reporter,none,
99965274765275139,285943644,n,,,,,,"Começo os nego a passar aqui na rua, kk só o bullying :3"
99779922343624704,111608993,n,,,,,,
99953584577318912,105793727,n,,,,,,"to cometendo bullying atraves do twitter ,acho q vao me processar ;D"
100053668426022912,348839744,y,self-disclosure,physical,n,victim,none,
99814945302130688,47097319,n,,,,,,liberals: US has been a bully to take advantage from all other countries economically; actually down grade is a good thing #tcot #p2 #p21
99973090443927552,321486596,n,,,,,,"@MissKeriBaby pleaseCk us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness,stop,gang,drug abuse,bullying ect"
99951189843652608,7356602,y,self-disclosure,cyberbullying,n,victim,none,@OmarCollabrone How can you cyber bully me??????????????? #OhNoes
99915347007778816,196258059,n,,,,,,"@DJTonyFresch ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ? http://yfrog.com/khpu6tkj"
99850608357552128,248318883,n,,,,,,
99921921956786177,339415663,n,,,,,,"These niggas, got bullied by kids lmao I love this movie"
99881062028673024,100850465,n,,,,,,The Bully flushes on KD http://twitvid.com/A2TNP
99860063061164032,19746957,y,self-disclosure,other,n,victim,none,
99878452827660288,36839662,y,denial,other,n,bully,none,
99968022407684096,221117625,y,accusation,other,n,accuser,none,"@Fino76 @SiobhanRooney stop being a bully, fino!"
100043300664381440,35556923,n,,,,,,"@xSarithax No entendí, pero no importa, sigues siendo imbécil. Te dije que me encanta hacerte bullying, niña rara?"
99836005451972608,108664039,n,,,,,,@janpaulouise its a cause he's doing for bulling
99730670116544512,230499784,n,,,,,,@gui_warpunk Por aqui também...eu sofro bullying por amar pepsi kkkk
99915717612290049,196258059,n,,,,,,"@VibezUnited ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ? http://yfrog.com/khpu6tkj"
99785168650383360,222544705,y,report,other,n,reporter,none,#Bahrain :A Smart Little Kid #Saudi & #UAE :The Protective Parents #Qatar :The Selfish Bullying Kid Nxt Door #Iran :A Sick Retarded Criminal
99853464095559680,345393984,n,,,,,,
99803261405638656,32833112,n,,,,,,@mii_jenni: ehhh xD aku ngga bully km kok hahahaha
99738325677649920,64650970,y,report,other,n,reporter,none,"@saylee_padwal Woah, what's Clifford the bully doing in Clarissa's house?"
99716150325280769,282370331,n,,,,,,"@caroxcastro @pedru8 bullying eh uma doença,kkk essa barbie"
99957413783932928,41549894,y,report,verbal,n,reporter,none,@hausofrobert  I don't read the comments on Gaga s Videos anymore Haters try to bully by saying bad things ignore them
99848539831664640,270102124,y,self-disclosure,other,n,victim,sadness,@GaemGyu oppa save me from @Lenahyukjae because she always bullied me everyday...T.T
99924134783488002,188916768,y,self-disclosure,other,n,bully,none,"@aaryn31flavors exactly aha , but I feel you . Aha I've been called a bully a few times aha !"
99915391341563905,57453640,n,,,,,,@LeandroMRamos Seu preto praticador de bullying!
99789978699186176,220511403,n,,,,,,
99899225512484864,143611130,n,,,,,,"""Bullying"", dificil de resolver en escuelas //¿¿ Es tan difícil pegarle entre todos al que empezó??"
99927378016481280,32632083,n,,,,,,Pink - Perfect (AHMIR cover) - Anti-Bullying video http://youtu.be/gliHyklHr6c
99927302632243200,127944589,n,,,,,,"Embrace the freedom to be your authentic self. Do not allow society to bully you into their perfect-person mold. Be yourself, pure and true!"
99980316344729602,230881458,n,,,,,,tava sofrendo bullying agora com a @iamsexo e a @oisoubea no telefone dçksçldskdlk
99987733258309632,45198094,y,accusation,other,y,accuser,none,"@teentoday lol at you. you beg the wanted to tell their fans to stop bullying you, yet you come out with shit like that?"
99725784436051968,82198949,n,,,,,,"sofro bullying só pq sou nordestino, ou paraíba, com queiram .-."
99996446857760768,144920091,n,,,,,,
100046903462477824,24911804,y,self-disclosure,other,n,bully,none,I stopped being a bully 2 weeks ago.
99923809963999232,299995722,n,,,,,,For people who get bullied online..ignore them. Your better cus you're yourself. And they act like that on computer not in person. #fakes
99860891587186688,14185680,y,report,other,n,reporter,none,"Do you want to teach your kid that it's OK to make a scene and bully cashiers over a .45 cent Happy Meal toy? Such entitlement, it's sad."
100028946892070912,62109273,n,,,,,,Bullying a Giorgio por que se llama Keneth.
99785797137473536,181958882,n,,,,,,
99736587373527040,106293519,n,,,,,,Feliii cumple amiguita hermosa @macabritpopdm  te queroooo y aunq paresca bulling tantoo saludoo no lo es bueno sii un poquiiiitoo jajajaja!
99820710838538241,333534017,n,,,,,,
99831590426914817,307777302,y,report,other,n,reporter,none,
100004711272419328,334343065,y,self-disclosure,verbal,n,victim,none,
100050747437228032,41524583,y,self-disclosure,other,y,victim,none,"@aRAREcommodity_ lol I don't feel bullied, my head just gets real hot LOL"
99834722145935360,194622640,n,,,,,,Bullying nas escolas: O que os professores podem fazer para mudar esse cenário? http://bit.ly/qd7hYv
99896389949063168,256934962,y,report,other,n,reporter,none,
99968650894770177,39394922,y,report,other,n,reporter,none,The #democrats got beat up again by that big fat republican bully in the schoolyard. Barry will stand tall the next time.That'll be the day.
99999047661789184,172191311,n,,,,,,Skinny bully gets body slammed by fat kid! http://bit.ly/kANDNX
99852398297755649,45641337,y,self-disclosure,other,y,bully,none,@ReyCamp hahaha aww like that... U know I'm that Mexican bully...
99839005960577024,156606911,n,,,,,,gak usah ngingetin gue tentang taemin di bullying..itu masa lalu oke?
99916741966184449,328435254,y,self-disclosure,other,n,defender,none,
99960473239289858,321486596,n,,,,,,"@TherealTaraji Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect"
99762099936440320,64825181,y,report,other,n,reporter,none,@1andOnlyWalshy dude expect the #sneijder crap today lol! my sympathies oh gazzetta bulling again #wankers hes coming to #mufc
99818916519489536,320875208,n,,,,,,"if you dont like someone, fine. But dont bully them and make them fell like nothing because that hurts very much!!!"
100039272467410944,313665167,n,,,,,,
99970765952258048,244637129,n,,,,,,
99905606143582208,288646713,y,report,other,n,reporter,none,@Arica_LaMagna @d_alburecht no he isnt he usually gets bullied
99786707532120064,226638499,y,accusation,other,n,accuser,none,
99989751632891905,34840164,n,,,,,,"Asi con mis amigos, expertos en te amo - te odio y te hago bullying XDDDDD"
99777807407788032,47690039,y,self-disclosure,other,n,victim,none,I was bullied #wheniwas13 but now I am the OFFICE bully!!
100041260433293313,280943837,y,self-disclosure,verbal,n,victim,none,
99914112221446144,191683865,n,,,,,,Major ?anti-gay bullying? group tied to Obama admin awarded five-year government grant  http://sns.mx/O2cPy5
99840943657717760,336011696,y,accusation,other,n,accuser,none,@hotboybilly why are u being so mean! Ur a bully!
99945917800660992,254338676,n,,,,,,"Estou sofrendo Bullying da minha câmera, ordinária!"
99858902245572608,48533458,y,accusation,other,n,accuser,none,@marthacarvs #bullying #excluida #glee
99948718819786752,63797984,y,report,other,n,reporter,none,YES it's Bully Ray @SMARKRAGE do you happen to know Bully Ray's real name?
100022585483472896,258352787,y,self-disclosure,other,n,bully,embarrassment,
99798012129320960,336272294,n,,,,,,"Read my response to ""Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número ?24? da chamada. ja?"": http://4ms.me/pfcPAo"
99867104236408834,86902907,n,,,,,,@marconabu @H3dicho @marijo1979 Bullying es una forma fuerte de matonismo en los centros educativos
100009808853336064,315327782,n,,,,,,Then youngbull started crying when they took him away from me lol
99978659934380032,267021306,n,,,,,,@MikeRocheAuthor It is sad really that so many children suffer all over the world due to bullying and Schools & law not taking tougher stand
100017773190725632,123668507,n,,,,,,"fizeram mó bullying comigo hoje, isso vai ter volta, já vou avisando."
100055919508983808,341060902,n,,,,,,
100005005746114560,325792856,n,,,,,,"On my facebook, i created a group calling ""Stop bullying"" And i am so thankful! Please stop bullying cause you dont know how much it hurts."
99712417050791936,331456268,y,self-disclosure,cyberbullying,n,defender,none,@ICONIACATTAKNO Cause I'm a good person and trying 2 get u guys 2 stop bullying ppl online it cruel.
100021168706306051,249880596,n,,,,,,
99847085721001984,88199217,n,,,,,,
99905159471177728,324638840,y,report,other,n,reporter,none,
100033406540316673,84267808,n,,,,,,#nw Bully Beatdown
99923650643361792,53698330,y,report,other,n,reporter,none,
99988920342806528,71262127,n,,,,,,"Speaker at Tea party Rally:They made it about collective bargaining, its about collective bullying we are not going to be bullied any more."
99891426715901952,169334267,n,,,,,,
99760547616133120,30600547,n,,,,,,
99999483307376640,61375892,n,,,,,,"""na favela não tem bullying respeito é pra quem tem / 
sim, meu rap é compromisso igual sabota, Amém"" #HardInDaPaintREMIX"
99933912448507904,35215348,n,,,,,,
99795499204358144,20075618,n,,,,,,@RodFindlay been sent a few of them. Thought they could bully me about. Put them right and they won't represent the client anymore!
100010174391123968,37038179,y,self-disclosure,other,n,victim,none,"Rumor has it that bull Kareem is ""on my head"". I thought he was over that ass whippin i gave him. Fuck it. He kno's where I live."
100033495367303168,161058521,y,self-disclosure,other,n,victim,none,@_Scorpio_xxx I've never seen myself as anything else I guess being bullied all ur life takes a toll
99979039485337600,182972237,n,,,,,,Quem mais sofre bullying: ( ) Loiras ( ) Gordos (?) O numero 24º da chamada. @matheusolv_ OSIAOISOAISOIAOSIAIOIOSO
99859819552444416,177770396,n,,,,,,@hushm0nk3y I know! The dangerfactor! Bulling....
99968728795590657,115143396,n,,,,,,Ele tem uma cara .. sei la.. sabe dakeles garotos que sofreram bullying na escola e tentam recuperar a auto estima?? tipo assim
100050569045098496,161147594,n,,,,,,#juegosdecolegio hacer Bullying (6) #porquenoeramalo :D ajjajajajaja
100052148162801664,316747469,n,,,,,,
99907213048561664,64104402,y,self-disclosure,cyberbullying,n,victim,none,@iamnotnickmills your laughter cuts like a knife...quit cyber bullying me you dick!!
100012517509697536,84652169,n,,,,,,
99953964879069184,107787286,n,,,,,,"Quem mais sofre bullying: - ? ( ) Loiras. ? ? ( ) Nerds. ? ? (X) O número ?24? da chamada. ? ? HEEEY , eu... http://tumblr.com/xdt3xr29vo"
99973975639195648,331827999,y,report,cyberbullying,n,reporter,none,@LivinLifeICONic yep! But i'm never forgetting this day! He may think dat he wuzn't cyber bullying but he wuz! I'm never forgettin dat...
99752183557406720,236197843,n,,,,,,
100018524587700224,71714283,n,,,,,,"@Pekilla Es que yo soy mala po, yo me hago bullying sola, yo me obligo a tener pesadillas y que tanto, soy mala po"
99989019747811328,349729349,n,,,,,,
99958879764484096,232447988,n,,,,,,"@hendrixxcardoso Bullying nada, o moleque é um filha da puta, só camperou em todas as partidas que joguei com ele, tem mais é que se foder!"
100017703204552704,329460418,n,,,,,,
100025577238577152,100152383,y,report,other,n,reporter,none,Watching drillbit taylor @PortableShua plays a great bully.
100049017106472961,148988400,n,,,,,,"@brubsdalmas @ericbuenoneves hauhauahu porque sempre sobra pra mim? ): sério, isso é bullying"
99709207615508480,58368584,n,,,,,,"""bullies will always be bullies."" and the bullieD will always be the bullieD bitches;*"
99897321046806528,264135915,y,self-disclosure,other,y,victim,none,"The cat smelling like curry and then getting bullied by all the gora cats... Reminds me of my childhood actually :'( joke
#PakistaniSwag"
99767401436033024,31500873,n,,,,,,feels like a bully.....
99899336942559232,72969003,n,,,,,,
99902946636087296,293420949,y,report,other,y,reporter,none,
100007375204909056,148589003,y,self-disclosure,other,n,victim,anger,#Itreallymakesmemad when they keep on bullying me..
99981556176785408,301752198,y,report,other,n,reporter,none,It's funny to see my 22yr old brother get bullied by a 4 yr old
99786812335206400,280897988,n,,,,,,#NEWMUSIC LoCgeeTA - MixTape Bully - http://twitrax.com/s/32d3se
99724089903685632,342892937,y,self-disclosure,other,n,victim,none,Why people always trynah bully me ?
100012713341755392,153121777,y,accusation,other,n,accuser,none,
100055677917085696,337887596,n,,,,,,#Twitition To End Bullying. http://twitition.com/jpxd8 @BiebersBlessed
100055294280871936,345133064,n,,,,,,Itu sekolah ya bukan tempat bully! Ga jauh kaya neraka
99712234971865088,37290675,y,report,other,n,reporter,anger,@SydneyLove11 Needs to not be a bully. #asshat
100044940834373632,62138119,n,,,,,,Quem sofre bullying é o menino do número 24 da chamada da sala de aula.
99966171092230144,305463642,n,,,,,,#np Senyum Semangat ~ Tak peduli ku di bully omongan lo gue cuci dengan senyuman prestasi :}
99954705895133184,193017361,n,,,,,,
99708612687040512,18731863,n,,,,,,
99821123264458752,184583163,n,,,,,,
100014780055695360,74311775,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying."
99783653642616832,37895790,y,self-disclosure,other,y,bully,pride,
100024003325988864,294537664,y,self-disclosure,other,n,victim,none,@JohnPaulFans thankyou and just pictures of you maybe holding a sign or video saying words do hurt or stop bullying stuff like that
99838855359889408,338364515,n,,,,,,@melsgifted Mmm just get too involved sometimes. Big problem there but it's just me. If I see anyone being abused or bullied I Jump in! Lol
99854079257358336,228501439,n,,,,,,#np The Beat Bully- @Beedie412
100041703456645120,203695474,n,,,,,,"Miley NUNCA usa as cores azul e laranja num mesmo look, pois eram a cor do uniforme da escola onde sofreu bullying. #MileyFacts"
100005561915019264,70360973,n,,,,,,"@adriannsilva  Antes de que me hagas bullying, aprende como se escribe... #Babosa// y tu crees que me importa? #mampo"
99953617053814785,239979045,y,report,other,n,reporter,none,@mosleytribe @SugarShaneM Well If he threw More Punches at Floyd we would have gotten an exciting Fight..but he let the little guy bully him
100049469378277376,248918041,n,,,,,,
99821089919729665,42824966,n,,,,,,@tommynugrahaaaa @shofy_shofura gamau di bully? :p jangan online twitter! #digiles
99884314552041472,105131299,y,self-disclosure,other,n,bully,none,@Hana24KLove it's been A VERYYYYY LONG TIME I haven't bully Danny TTT^TTT  Danny: STFO girl *smacks*  Maya: *cries* T______T
99924322830921728,338061704,n,,,,,,@WeL0veEbonyDay1 i just watched the whole movie (cyber bully) that movie is great!
100042033472872449,33756007,y,self-disclosure,other,n,defender,none,"funny how the person that bullies you in elementary is ugly as fuck in high school, and your high school bully, a loser in college..."
100033490912944128,273172300,n,,,,,,
99764211932086272,284486558,y,self-disclosure,other,n,defender,none,"Whoever bullied Justin last time, i bet they've really regret it d: haha . He was a zero but now he's our hero ?"
100049441834278912,20963110,y,report,other,n,reporter,none,@thechewandvomit @delibernation @spinsvixenella She is clueless about bullying
99964976432820224,334516959,n,,,,,,
100049689579237377,241324787,y,accusation,other,n,accuser,none,@NanceeXOXO you're sounding like a bully
99851812139581441,219020864,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ?... http://tumblr.com/xig3xj17lc"
99953837519015937,309796606,n,,,,,,to people who just stand watching .. here's what happens when you don't move a muscle .... STOP BULLYING http://fb.me/wLNsCusb
99985577805496320,229812584,n,,,,,,
99940713592127489,345175895,y,self-disclosure,other,n,defender,none,@letselenasmile i dnt get it when ppl bully u dnt stand u have to do something
99719518443667456,181335283,y,report,other,n,reporter,none,Was hopin to chyll w/ my bf 2nite ...but ohh no he in Bully...smh ohh ok
99887062156722176,38554986,y,self-disclosure,other,y,defender,none,
99835356995780608,88818474,n,,,,,,
100015444232126464,75477240,n,,,,,,Shorts Bully #ReplaceMovieTitleWithShorts
100039009450999809,35877580,y,report,other,n,reporter,anger,Yo nothing gets me more fucking pissed off then when my brother tells me he's getting bullied
99964460395008000,326740067,n,,,,,,Almost home leuke dag gehad in celle in Duitsland met ze 4en echt super maxime 3e geworden bully female 1_2  jaar
99830901864796160,50389912,n,,,,,,Phillies Bully Giants!!!!!!! LEGO!!!!!
100011723741855744,85171306,n,,,,,,
99743699822575616,68702863,n,,,,,,"@davie1892 aww sorry Dave, I'll wait til I see you in person to bully you..."
99793879494180864,76670616,y,report,other,n,reporter,none,@Stephaniee94_X well one of her mates have been emailing me on Facebook asking if she got bullied at our school but I bet she told (cont?
99869782391787522,105350145,n,,,,,,bullying*
99828025251737600,14674366,n,,,,,,@RossIGrant I know TG fans would dismiss critics as hair shirted but think editorial position has a bullying attitude towards greener tech
99813488838451200,283965527,n,,,,,,Di bully.hm.
99874486702194689,345332136,n,,,,,,
99878745808191488,298706095,n,,,,,,
99969812855406592,68206595,y,accusation,other,n,accuser,none,
99907326957461504,78786892,n,,,,,,jogando bully!
99791140697554944,37602607,n,,,,,,@spikesnflowers that is wasteful and makes no sense. It's like being the bully that knocks over your own cone!
99881035793305600,264403975,n,,,,,,valeu @carrerarock por ser o único a responder!!talvez seja pq nós sopmos os únicos a sofrer bulling por aqui!!!kkkkkkkkkk
99951615359987713,314861014,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ?... http://tumblr.com/xuz3xqv5z1"
99819085973553152,53900401,n,,,,,,@WhichConvo patent applications allowed. Now patents are simply a tool used by big corporations to bully competitors out of business.
100049548315082752,192951762,n,,,,,,
99866425614811136,154958539,n,,,,,,"[INFO] ?After my teaser was released, there were articles saying that I looked like a bully, I was so happy (cont) http://tl.gd/c7avat"
99867734946480128,161595209,n,,,,,,"Read my response to ""Do you consider bullying one of the more serious problems now days?"": http://4ms.me/oCnJu5"
100018582527811584,214624070,n,,,,,,
99889997943013377,169334267,n,,,,,,
100040050074587137,94335440,n,,,,,,Só tuito coisa inutil. u.u UASHUASHASUHSU. isso se chama auto-bullying. n pratiquem isso em casa. :/
100015115797135360,192951992,n,,,,,,
99870813251059712,327426145,n,,,,,,"The BEST part ? ""@PikaQuint: @91liners @YasGoon @dooshi194 @min_1503 @9095TheHero the worst part kita ol breng adallah : GW DI BULLY !!!!!"""
99981466531938304,138188079,n,,,,,,"@ImProudOfDemi lo es :'( mas encima todas me hacen bullying por lo de Justin ¬¬ Ojala, extraño verlos juntos como en los viejos tiempo :')"
100048529975808000,336846598,n,,,,,,
99927294805680128,125797951,n,,,,,,"PWI: VIDEO: LATEST TNA SPIN CYCLE WITH BULLY RAY, MICKIE JAMES AND MORE http://bit.ly/pHWYqg #Wrestling"
100056007551623168,337518446,n,,,,,,SIGN IT MAKE A CHANGE STOP BULLYING http://t.co/CZtESXh
99969163216433152,340039457,n,,,,,,Raider Nation/Players 10 years ago 2001 we had a bully of a team and made superbowl now coach is building a bully again. Y not us? Y not now
100044756586991616,59813868,y,report,cyberbullying,n,reporter,none,"my anut is in the hospital and might die, and my cousin just got cyberbulled and crying her eyes out. &lt;/3"
99844353412956160,133055570,n,,,,,,
99717517555142656,182696886,y,self-disclosure,other,y,bully,none,Jaja! Im a freaken bully sometimes! xD
99885911139041280,146833137,n,,,,,,Bullying Works | The National Interest Blog: Any thought that the recent national embarrassment over the debt ce... http://bit.ly/raAQMc
